"Subject" "Emotion" "Memory" "Test.Tag"
"2633" 34 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"2634" 34 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_7.png"
"2635" 34 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2636" 34 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2637" 34 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_6.png"
"2638" 34 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"2639" 34 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"2640" 34 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_6.png"
"2641" 34 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"2642" 34 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_2.png"
"2643" 34 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2644" 34 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2645" 34 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"2646" 34 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_3.png"
"2647" 34 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"2648" 34 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_1.png"
"2649" 34 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"2650" 34 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"2651" 34 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_4.png"
"2652" 34 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2653" 34 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"2654" 34 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2655" 34 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_6.png"
"2656" 34 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"2657" 34 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_6.png"
"2658" 34 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_6.png"
"2659" 34 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2660" 34 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2661" 34 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2662" 34 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_4.png"
"2663" 34 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"2664" 34 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_3.png"
"2665" 34 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_7.png"
"2666" 34 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2667" 34 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_5.png"
"2668" 34 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"2669" 34 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"2670" 34 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2671" 34 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_5.png"
"2672" 34 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_4.png"
"2673" 34 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2674" 34 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2675" 34 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2676" 34 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"2677" 34 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_2.png"
"2678" 34 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2679" 34 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"2680" 34 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_4.png"
"2681" 34 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2682" 34 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_4.png"
"2683" 34 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"2684" 34 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_4.png"
"2685" 34 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_3.png"
"2686" 34 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_4.png"
"2687" 34 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2688" 34 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2689" 35 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2690" 35 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"2691" 35 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2692" 35 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2693" 35 "Fear" "Fear\Male\FM_6.png" ""
"2694" 35 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2695" 35 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_3.png"
"2696" 35 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2697" 35 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"2698" 35 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"2699" 35 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"2700" 35 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2701" 35 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2702" 35 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_1.png"
"2703" 35 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_3.png"
"2704" 35 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"2705" 35 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"2706" 35 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2707" 35 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"2708" 35 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"2709" 35 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"2710" 35 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_5.png"
"2711" 35 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"2712" 35 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2713" 35 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2714" 35 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"2715" 35 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"2716" 35 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"2717" 35 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2718" 35 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"2719" 35 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_4.png"
"2720" 35 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_4.png"
"2721" 35 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2722" 35 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2723" 35 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"2724" 35 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"2725" 35 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"2726" 35 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2727" 35 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2728" 35 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_3.png"
"2729" 35 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2730" 35 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"2731" 35 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2732" 35 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2733" 35 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_4.png"
"2734" 35 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"2735" 35 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"2736" 35 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_2.png"
"2737" 35 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"2738" 35 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_7.png"
"2739" 35 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2740" 35 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2741" 35 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"2742" 35 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_7.png"
"2743" 35 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2744" 35 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2745" 35 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2746" 35 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2747" 35 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"2748" 35 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2749" 35 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"2750" 35 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_5.png"
"2751" 35 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_5.png"
"2752" 35 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2753" 35 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_6.png"
"2754" 35 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_1.png"
"2755" 35 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"2756" 35 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_4.png"
"2757" 35 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"2758" 35 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_2.png"
"2759" 35 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2760" 35 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2761" 35 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"2762" 35 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2763" 35 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2764" 35 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"2765" 35 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2766" 35 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"2767" 35 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"2768" 35 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_2.png"
"2769" 35 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"2770" 35 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2771" 35 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"2772" 35 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_0.png"
"2773" 35 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_2.png"
"2774" 35 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"2775" 35 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2776" 35 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"2777" 35 "Fear" "Fear\Female\FF_4.png" ""
"2778" 35 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"2779" 35 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2780" 35 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2781" 35 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2782" 35 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2783" 35 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"2784" 35 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_5.png"
"2785" 36 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_4.png"
"2786" 36 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_4.png"
"2787" 36 "Fear" "Fear\Female\FF_4.png" ""
"2788" 36 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"2789" 36 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2790" 36 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_7.png"
"2791" 36 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"2792" 36 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"2793" 36 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_1.png"
"2794" 36 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_6.png"
"2795" 36 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"2796" 36 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2797" 36 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_3.png"
"2798" 36 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"2799" 36 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"2800" 36 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"2801" 36 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2802" 36 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2803" 36 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_2.png"
"2804" 36 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"2805" 36 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"2806" 36 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"2807" 36 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_3.png"
"2808" 36 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"2809" 36 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"2810" 36 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_4.png"
"2811" 36 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_1.png"
"2812" 36 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2813" 36 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2814" 36 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2815" 36 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_4.png"
"2816" 36 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_2.png"
"2817" 36 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"2818" 36 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"2819" 36 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_4.png"
"2820" 36 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_4.png"
"2821" 36 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"2822" 36 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2823" 36 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_4.png"
"2824" 36 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_3.png"
"2825" 36 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"2826" 36 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2827" 36 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"2828" 36 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"2829" 36 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"2830" 36 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_2.png"
"2831" 36 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_2.png"
"2832" 36 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"2833" 36 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"2834" 36 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_2.png"
"2835" 36 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2836" 36 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"2837" 36 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2838" 36 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2839" 36 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_4.png"
"2840" 36 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2841" 36 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_2.png"
"2842" 36 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2843" 36 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"2844" 36 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"2845" 36 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2846" 36 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_4.png"
"2847" 36 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_3.png"
"2848" 36 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2849" 36 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_5.png"
"2850" 36 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2851" 36 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_5.png"
"2852" 36 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2853" 36 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_4.png"
"2854" 36 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"2855" 36 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2856" 36 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_6.png"
"2857" 36 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"2858" 36 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2859" 36 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2860" 36 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2861" 36 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2862" 36 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"2863" 36 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_5.png"
"2864" 36 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_2.png"
"2865" 36 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"2866" 36 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2867" 36 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_5.png"
"2868" 36 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_4.png"
"2869" 36 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_2.png"
"2870" 36 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_2.png"
"2871" 36 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2872" 36 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"2873" 36 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_5.png"
"2874" 36 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"2875" 36 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2876" 36 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_5.png"
"2877" 36 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"2878" 36 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"2879" 36 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2880" 36 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"2881" 37 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"2882" 37 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"2883" 37 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_5.png"
"2884" 37 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"2885" 37 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_3.png"
"2886" 37 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_3.png"
"2887" 37 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2888" 37 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"2889" 37 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_6.png"
"2890" 37 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"2891" 37 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2892" 37 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_2.png"
"2893" 37 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"2894" 37 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2895" 37 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"2896" 37 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_6.png"
"2897" 37 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2898" 37 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2899" 37 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_3.png"
"2900" 37 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_5.png"
"2901" 37 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2902" 37 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"2903" 37 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2904" 37 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2905" 37 "Happy" "Happiness\Female\HF_1.png" ""
"2906" 37 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"2907" 37 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2908" 37 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2909" 37 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"2910" 37 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"2911" 37 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"2912" 37 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2913" 37 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_4.png"
"2914" 37 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"2915" 37 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"2916" 37 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"2917" 37 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2918" 37 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"2919" 37 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2920" 37 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2921" 37 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"2922" 37 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2923" 37 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2924" 37 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2925" 37 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2926" 37 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_4.png"
"2927" 37 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_7.png"
"2928" 37 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_5.png"
"2929" 37 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"2930" 37 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"2931" 37 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"2932" 37 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"2933" 37 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2934" 37 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2935" 37 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2936" 37 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2937" 37 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2938" 37 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"2939" 37 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2940" 37 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2941" 37 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_4.png"
"2942" 37 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"2943" 37 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"2944" 37 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"2945" 37 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_5.png"
"2946" 37 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"2947" 37 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"2948" 37 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2949" 37 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_7.png"
"2950" 37 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2951" 37 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2952" 37 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2953" 37 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
